example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
syn-fb40ae9253b00cfa,lexical_only,2151.1811000000307,43.38800000004994,644.8089000004984,2839.378000000579,one shared preloaded model
syn-82a3fececee0458f,lexical_only,2037.2992000002341,8.919999999307038,474.2493999992803,2520.4685999988214,one shared preloaded model
syn-f51e6ea4b479b354,lexical_only,1888.167500000236,8.668100000249979,562.9423000000315,2459.7779000005175,one shared preloaded model
syn-824506418626e57e,lexical_only,1884.6367000005557,9.089600000152132,497.98979999923176,2391.7160999999396,one shared preloaded model
syn-d4acb59606d086df,lexical_only,1927.3343000004388,8.714499999769032,340.4409000004307,2276.4897000006385,one shared preloaded model
syn-95393e98122c01a9,lexical_only,1963.5513000002902,8.80799999958981,439.2247000005227,2411.5840000004027,one shared preloaded model
syn-3ad985563547117e,lexical_only,1927.9191000005085,5.619699999442673,189.60100000003877,2123.13979999999,one shared preloaded model
syn-d380345bc6491347,lexical_only,1877.608999999211,5.745600000409468,718.5448999998698,2601.89949999949,one shared preloaded model
syn-8ca2b99b2ad13d97,lexical_only,1848.502499999995,6.168900000375288,425.6451000001107,2280.316500000481,one shared preloaded model
syn-5c95e0491f9ade69,lexical_only,1851.4740999999049,8.740799999941373,359.49129999971774,2219.706199999564,one shared preloaded model
syn-9f034c3bdb1c01f3,lexical_only,1861.3493000002563,8.953000000474276,409.51399999994464,2279.8163000006753,one shared preloaded model
syn-6a46b6025f657a17,lexical_only,2052.5418999995964,8.556700000553974,342.64339999936055,2403.741999999511,one shared preloaded model
syn-bed3d60dddfe0552,lexical_only,1961.2538999999742,8.935599999858823,552.8858999996373,2523.0753999994704,one shared preloaded model
syn-7c543d9860a5ba31,lexical_only,1966.1832000001596,5.361000000448257,505.1450000000841,2476.689200000692,one shared preloaded model
syn-154dd3e018ca9655,lexical_only,1964.6100999998453,8.74649999968824,356.8649999997433,2330.221599999277,one shared preloaded model
syn-4b0bf71af877f47c,lexical_only,1895.021700000143,9.547699999529868,523.7761999997019,2428.345599999375,one shared preloaded model
syn-5aa8c12b1991f6ae,lexical_only,1860.176700000011,5.254600000625942,362.59119999976974,2228.0225000004066,one shared preloaded model
syn-e4ff77141b18c498,lexical_only,1955.765099999553,6.357399999615154,489.5243000000846,2451.646799999253,one shared preloaded model
syn-5bbff8045ecd2a68,lexical_only,1900.5676000006133,8.575400000154332,386.76550000036514,2295.908500001133,one shared preloaded model
syn-ae986a73a8057181,lexical_only,1950.5036000000473,9.045800000421877,481.31130000001576,2440.860700000485,one shared preloaded model
syn-e9d8078ca99eff9c,lexical_only,1897.330800000418,8.514699999977893,515.9573000000819,2421.802800000478,one shared preloaded model
syn-26cc815454feab66,lexical_only,2089.0400999996928,8.669300000292424,507.61770000008255,2605.3271000000677,one shared preloaded model
syn-9736904ee42d8bbb,lexical_only,1931.825600000593,8.911199999602104,451.0203999998339,2391.757200000029,one shared preloaded model
syn-81a29295c61ef9cb,lexical_only,1872.6619000008213,8.56149999981426,452.98730000013165,2334.2107000007672,one shared preloaded model
syn-e78694058f402286,lexical_only,1890.8972999997786,8.963799999946787,339.8836999995183,2239.7447999992437,one shared preloaded model
syn-53394b2546d1d5ef,lexical_only,1951.0134000001926,8.882899999662186,511.2767000000531,2471.172999999908,one shared preloaded model
syn-10dcaca88382d018,lexical_only,1954.1902999999365,8.846799999446375,215.77769999930752,2178.8147999986904,one shared preloaded model
syn-e0cc43b665020618,lexical_only,1959.000100000594,9.132000000136031,405.39350000017293,2373.525600000903,one shared preloaded model
syn-7f7afadf5a00ac2a,lexical_only,1900.6800999995903,9.04409999930067,855.2695999997013,2764.9937999985923,one shared preloaded model
syn-c406a5267129453f,lexical_only,1975.4045999998198,8.968799999820476,556.4919000007649,2540.865300000405,one shared preloaded model
syn-787ab94252a26e1c,lexical_only,1225.9095999997953,7.526100000177394,361.4683000005243,1594.904000000497,one shared preloaded model
syn-d06e3f08f189406c,lexical_only,1247.8227000001425,9.146200000031968,371.581000000333,1628.5499000005075,one shared preloaded model
syn-1fd2ed67249cf4e9,lexical_only,1137.5435999998444,5.14389999989362,363.9342000005854,1506.6217000003235,one shared preloaded model
syn-aeb7cb2c37a5051b,lexical_only,1049.411300000429,5.334499999662512,346.8616000000111,1401.6074000001026,one shared preloaded model
syn-d9183b45ca03125a,lexical_only,1108.3467999997083,4.631899999367306,272.01160000004165,1384.9902999991173,one shared preloaded model
syn-3f96675f65c1b9e7,lexical_only,1061.8875999998636,5.32279999970342,409.9231999998665,1477.1335999994335,one shared preloaded model
syn-dc063aeff0a357a1,lexical_only,1077.8849999996964,5.311000000801869,255.81090000014228,1339.0069000006406,one shared preloaded model
syn-517b679a08484bf4,lexical_only,1123.7973000006605,5.622499999844877,337.9961999999068,1467.4160000004122,one shared preloaded model
syn-5931c9376766cfc7,lexical_only,1075.0293000000966,5.34590000006574,616.4207000001625,1696.7959000003248,one shared preloaded model
syn-3a6642d74c42659f,lexical_only,1147.2273999997924,4.508699999860255,383.6492000000362,1535.3852999996889,one shared preloaded model
syn-be39dc153907b102,lexical_only,1062.3517999993055,5.273499999930209,369.02069999996456,1436.6459999992003,one shared preloaded model
syn-b74310e139eb597e,lexical_only,1162.98740000002,5.111399999805144,329.6624000004158,1497.761200000241,one shared preloaded model
syn-fa366cec483eb81e,lexical_only,1152.2805000004155,5.2842999994027195,312.01989999954094,1469.5846999993591,one shared preloaded model
syn-b573ca35e5128efa,lexical_only,1090.4271999997945,8.690099999512313,336.89509999931033,1436.0123999986172,one shared preloaded model
syn-82a18111a4b04693,lexical_only,1099.7219000000769,7.381099999292928,274.52009999979055,1381.6230999991603,one shared preloaded model
syn-7b0e600042111c5b,lexical_only,1079.6211999995649,5.263299999569426,364.8928000002343,1449.7772999993686,one shared preloaded model
syn-67463b827ed584f9,lexical_only,1085.1798999992752,8.561500000723754,177.72969999987254,1271.4710999998715,one shared preloaded model
syn-5198c5cae262976f,lexical_only,1114.7025000000212,5.6953000002977205,355.6140000000596,1476.0118000003786,one shared preloaded model
syn-f107b7d3263daf98,lexical_only,1147.942200000216,9.632899999814981,364.0869000000748,1521.6620000001058,one shared preloaded model
