example_id,agent,horizon,bytes
syn-fb40ae9253b00cfa,lexical_only,5000,1310720
syn-82a3fececee0458f,lexical_only,5000,1310720
syn-f51e6ea4b479b354,lexical_only,5000,1310720
syn-824506418626e57e,lexical_only,5000,1310720
syn-d4acb59606d086df,lexical_only,5000,1310720
syn-95393e98122c01a9,lexical_only,5000,1310720
syn-3ad985563547117e,lexical_only,5000,1310720
syn-d380345bc6491347,lexical_only,5000,1310720
syn-8ca2b99b2ad13d97,lexical_only,5000,1310720
syn-5c95e0491f9ade69,lexical_only,5000,1310720
syn-9f034c3bdb1c01f3,lexical_only,5000,1310720
syn-6a46b6025f657a17,lexical_only,5000,1310720
syn-bed3d60dddfe0552,lexical_only,5000,1310720
syn-7c543d9860a5ba31,lexical_only,5000,1310720
syn-154dd3e018ca9655,lexical_only,5000,1310720
syn-4b0bf71af877f47c,lexical_only,5000,1310720
syn-5aa8c12b1991f6ae,lexical_only,5000,1310720
syn-e4ff77141b18c498,lexical_only,5000,1310720
syn-5bbff8045ecd2a68,lexical_only,5000,1310720
syn-ae986a73a8057181,lexical_only,5000,1310720
syn-e9d8078ca99eff9c,lexical_only,5000,1310720
syn-26cc815454feab66,lexical_only,5000,1310720
syn-9736904ee42d8bbb,lexical_only,5000,1310720
syn-81a29295c61ef9cb,lexical_only,5000,1310720
syn-e78694058f402286,lexical_only,5000,1310720
syn-53394b2546d1d5ef,lexical_only,5000,1310720
syn-10dcaca88382d018,lexical_only,5000,1310720
syn-e0cc43b665020618,lexical_only,5000,1310720
syn-7f7afadf5a00ac2a,lexical_only,5000,1310720
syn-c406a5267129453f,lexical_only,5000,1310720
syn-787ab94252a26e1c,lexical_only,5000,1310720
syn-d06e3f08f189406c,lexical_only,5000,1310720
syn-1fd2ed67249cf4e9,lexical_only,5000,1310720
syn-aeb7cb2c37a5051b,lexical_only,5000,1310720
syn-d9183b45ca03125a,lexical_only,5000,1310720
syn-3f96675f65c1b9e7,lexical_only,5000,1310720
syn-dc063aeff0a357a1,lexical_only,5000,1310720
syn-517b679a08484bf4,lexical_only,5000,1310720
syn-5931c9376766cfc7,lexical_only,5000,1310720
syn-3a6642d74c42659f,lexical_only,5000,1310720
syn-be39dc153907b102,lexical_only,5000,1310720
syn-b74310e139eb597e,lexical_only,5000,1310720
syn-fa366cec483eb81e,lexical_only,5000,1310720
syn-b573ca35e5128efa,lexical_only,5000,1310720
syn-82a18111a4b04693,lexical_only,5000,1310720
syn-7b0e600042111c5b,lexical_only,5000,1310720
syn-67463b827ed584f9,lexical_only,5000,1310720
syn-5198c5cae262976f,lexical_only,5000,1310720
syn-f107b7d3263daf98,lexical_only,5000,1310720
syn-080ca6585cadad4d,lexical_only,5000,1310720
syn-fb40ae9253b00cfa,lalm,5000,1318912
syn-82a3fececee0458f,lalm,5000,1318912
syn-f51e6ea4b479b354,lalm,5000,1318912
syn-824506418626e57e,lalm,5000,1318912
syn-d4acb59606d086df,lalm,5000,1318912
syn-95393e98122c01a9,lalm,5000,1318912
syn-3ad985563547117e,lalm,5000,1318912
syn-d380345bc6491347,lalm,5000,1318912
syn-8ca2b99b2ad13d97,lalm,5000,1318912
syn-5c95e0491f9ade69,lalm,5000,1318912
syn-9f034c3bdb1c01f3,lalm,5000,1318912
syn-6a46b6025f657a17,lalm,5000,1318912
syn-bed3d60dddfe0552,lalm,5000,1318912
syn-7c543d9860a5ba31,lalm,5000,1318912
syn-154dd3e018ca9655,lalm,5000,1318912
syn-4b0bf71af877f47c,lalm,5000,1318912
syn-5aa8c12b1991f6ae,lalm,5000,1318912
syn-e4ff77141b18c498,lalm,5000,1318912
syn-5bbff8045ecd2a68,lalm,5000,1318912
syn-ae986a73a8057181,lalm,5000,1318912
syn-e9d8078ca99eff9c,lalm,5000,1318912
syn-26cc815454feab66,lalm,5000,1318912
syn-9736904ee42d8bbb,lalm,5000,1318912
syn-81a29295c61ef9cb,lalm,5000,1318912
syn-e78694058f402286,lalm,5000,1318912
syn-53394b2546d1d5ef,lalm,5000,1318912
syn-10dcaca88382d018,lalm,5000,1318912
syn-e0cc43b665020618,lalm,5000,1318912
syn-7f7afadf5a00ac2a,lalm,5000,1318912
syn-c406a5267129453f,lalm,5000,1318912
syn-787ab94252a26e1c,lalm,5000,1318912
syn-d06e3f08f189406c,lalm,5000,1318912
syn-1fd2ed67249cf4e9,lalm,5000,1318912
syn-aeb7cb2c37a5051b,lalm,5000,1318912
syn-d9183b45ca03125a,lalm,5000,1318912
syn-3f96675f65c1b9e7,lalm,5000,1318912
syn-dc063aeff0a357a1,lalm,5000,1318912
syn-517b679a08484bf4,lalm,5000,1318912
syn-5931c9376766cfc7,lalm,5000,1318912
syn-3a6642d74c42659f,lalm,5000,1318912
syn-be39dc153907b102,lalm,5000,1318912
syn-b74310e139eb597e,lalm,5000,1318912
syn-fa366cec483eb81e,lalm,5000,1318912
syn-b573ca35e5128efa,lalm,5000,1318912
syn-82a18111a4b04693,lalm,5000,1318912
syn-7b0e600042111c5b,lalm,5000,1318912
syn-67463b827ed584f9,lalm,5000,1318912
syn-5198c5cae262976f,lalm,5000,1318912
syn-f107b7d3263daf98,lalm,5000,1318912
syn-080ca6585cadad4d,lalm,5000,1318912
syn-fb40ae9253b00cfa,lalm_zero_prefix,5000,1318912
syn-82a3fececee0458f,lalm_zero_prefix,5000,1318912
syn-f51e6ea4b479b354,lalm_zero_prefix,5000,1318912
syn-824506418626e57e,lalm_zero_prefix,5000,1318912
syn-d4acb59606d086df,lalm_zero_prefix,5000,1318912
syn-95393e98122c01a9,lalm_zero_prefix,5000,1318912
syn-3ad985563547117e,lalm_zero_prefix,5000,1318912
syn-d380345bc6491347,lalm_zero_prefix,5000,1318912
syn-8ca2b99b2ad13d97,lalm_zero_prefix,5000,1318912
syn-5c95e0491f9ade69,lalm_zero_prefix,5000,1318912
syn-9f034c3bdb1c01f3,lalm_zero_prefix,5000,1318912
syn-6a46b6025f657a17,lalm_zero_prefix,5000,1318912
syn-bed3d60dddfe0552,lalm_zero_prefix,5000,1318912
