example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
syn-ef386b7c2e28a7c7,lexical_only,1392.3355999995692,36.55899999830581,543.757800000094,1972.652399997969,one shared preloaded model
syn-4da4f10545dadb90,lexical_only,1295.2640000003157,8.838700001433608,350.2232999999251,1654.3260000016744,one shared preloaded model
syn-3407676b9e1ae006,lexical_only,1208.4219999997003,5.35929999932705,370.4589000008127,1584.2401999998401,one shared preloaded model
syn-6cc5d92e5fd6a3e0,lexical_only,1213.5330000000977,6.068200000299839,389.0499999997701,1608.6512000001676,one shared preloaded model
syn-24ce50a80424907f,lexical_only,1201.2027000000671,8.59149999996589,241.59949999921082,1451.3936999992438,one shared preloaded model
syn-785f734721adcbde,lexical_only,1227.05809999934,5.461099999592989,395.6419999994978,1628.1611999984307,one shared preloaded model
syn-e6b32d5f899ab892,lexical_only,1170.6371999989642,7.447200001479359,210.12750000045344,1388.211900000897,one shared preloaded model
syn-8ec69bbef22fe04b,lexical_only,1196.965099999943,5.712700000003679,375.9248000005755,1578.6026000005222,one shared preloaded model
syn-653092319a5dc56b,lexical_only,1229.0675999993255,8.420500000283937,354.3116999990161,1591.7997999986255,one shared preloaded model
syn-cf38fb96308c7d48,lexical_only,1227.4978000004921,8.79259999965143,385.3514999991603,1621.6418999993039,one shared preloaded model
syn-a450c44d3ec7c29a,lexical_only,1291.1311000007117,8.649200000945712,382.7810999991925,1682.56140000085,one shared preloaded model
syn-0ab43d3c59593242,lexical_only,1320.4026999992493,5.489299999680952,332.0531999997911,1657.9451999987214,one shared preloaded model
syn-8b854a68420c2d35,lexical_only,1231.0970999988058,8.85049999851617,412.64330000012706,1652.590899997449,one shared preloaded model
syn-d48a5fc4de3b0374,lexical_only,1196.704400001181,8.768400000917609,361.148800000592,1566.6216000026907,one shared preloaded model
syn-16837ca84116b8fd,lexical_only,1299.7488000000885,9.475699998802156,302.048300000024,1611.2727999989147,one shared preloaded model
syn-2fb73c1498fe5b3f,lexical_only,1307.3335000008228,9.174499999062391,340.6758000000991,1657.1837999999843,one shared preloaded model
syn-bc0672eb572e8629,lexical_only,1232.1916000000783,5.26720000016212,210.6500000008964,1448.1088000011368,one shared preloaded model
syn-0801f5cdc49a9b3c,lexical_only,1236.9570999999269,5.473100000017439,352.37640000013926,1594.8066000000836,one shared preloaded model
syn-9b0c60422a54bf12,lexical_only,1210.1308000001154,8.517399999618647,368.2777999983955,1586.9259999981296,one shared preloaded model
syn-0e5a9267abf83ac5,lexical_only,1266.12920000116,8.619500000349944,312.17479999941133,1586.9235000009212,one shared preloaded model
syn-893374d0fbef0617,lexical_only,1239.3647999997484,8.51429999966058,420.06340000079945,1667.9425000002084,one shared preloaded model
syn-3d21ab8ec7f3df56,lexical_only,1242.3694999997679,5.145600000105333,368.27029999949445,1615.7853999993677,one shared preloaded model
syn-3ee7b9e560ee2caa,lexical_only,1201.0564000011072,5.418899998403504,334.8815999997896,1541.3568999993004,one shared preloaded model
syn-64a2583d1a3e5dfe,lexical_only,1246.3680999990174,5.2443000004132045,356.6358999996737,1608.2482999991043,one shared preloaded model
syn-716029bbd2302458,lexical_only,1231.5591000005952,5.36640000063926,280.8986999989429,1517.8242000001774,one shared preloaded model
syn-8874974731a7ccdb,lexical_only,1231.752300000153,5.339400000593741,357.49939999914204,1594.5910999998887,one shared preloaded model
syn-cef3deb24aabcb26,lexical_only,1233.0978999998479,6.403900000805152,311.20540000119945,1550.7072000018525,one shared preloaded model
syn-42979affb4874146,lexical_only,1354.809500000556,9.874700001091696,696.9759999992675,2061.660200000915,one shared preloaded model
syn-b3e6e88c1746c4c7,lexical_only,1352.3762000004353,7.85600000017439,385.02279999920574,1745.2549999998155,one shared preloaded model
syn-2a8b3959bf2c192b,lexical_only,1298.45639999985,8.986599999843747,392.54710000022897,1699.9900999999227,one shared preloaded model
syn-1621163c4d659a31,lexical_only,1362.1975999994902,5.176399999982095,333.01209999990533,1700.3860999993776,one shared preloaded model
syn-7fcf9b8336670bb9,lexical_only,1311.604200000147,5.769999999756692,309.2011000007915,1626.5753000006953,one shared preloaded model
syn-e207d3d238b75d40,lexical_only,1193.4201000003668,5.712599999242229,417.4970999993093,1616.6297999989183,one shared preloaded model
syn-54a9d983f01466bb,lexical_only,1278.871700000309,8.948100001362036,332.5691999998526,1620.3890000015235,one shared preloaded model
syn-9bbeceeb4932a594,lexical_only,1171.3317000012466,5.385599999499391,283.22859999934735,1459.9459000000934,one shared preloaded model
syn-a256cc2e604eaa5c,lexical_only,1231.527100000676,7.006199999523233,388.2131999998819,1626.7465000000811,one shared preloaded model
syn-a56fa01183acb4b5,lexical_only,1222.0851000001858,8.56729999941308,202.60899999993853,1433.2613999995374,one shared preloaded model
syn-c6a74f6c30683c51,lexical_only,1171.2535999995453,9.148699999059318,362.69309999988764,1543.0953999984922,one shared preloaded model
syn-b6b5afbca18eada3,lexical_only,1175.691899999947,5.413700000644894,345.0092000002769,1526.1148000008689,one shared preloaded model
syn-04f39ed2b13923cd,lexical_only,1245.0200999992376,5.5623000007472,310.7696999995824,1561.3520999995671,one shared preloaded model
