example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
syn-b8375518bac22b38,lexical_only,365.82409999937227,42.233199999827775,493.91929999910644,901.9765999983065,one shared preloaded model
syn-1f08199a038b7f97,lexical_only,268.15669999996317,5.4534999999305,316.99230000049283,590.6025000003865,one shared preloaded model
syn-ce7506e7f4259ef8,lexical_only,263.57889999962936,5.428300000858144,372.83209999986866,641.8393000003562,one shared preloaded model
syn-5c399eceef5170c7,lexical_only,266.39999999861175,5.627399999866611,325.8621000004496,597.8894999989279,one shared preloaded model
syn-037d14a3be4a8fec,lexical_only,275.1972999994905,8.63770000069053,281.1779000003298,565.0129000005109,one shared preloaded model
syn-2d9cbcc1c28ca7c9,lexical_only,279.0461000004143,8.95690000106697,350.99110000010114,638.9941000015824,one shared preloaded model
syn-b81fa2bfea76a036,lexical_only,274.69509999900765,8.791099999143626,176.57909999979893,460.0652999979502,one shared preloaded model
syn-751bb432ca6ab4e3,lexical_only,262.64679999985674,5.323600000338047,375.2051000010397,643.1755000012345,one shared preloaded model
syn-10aa7d59708212e4,lexical_only,276.17780000036873,5.479600000398932,599.9673999995139,881.6248000002815,one shared preloaded model
syn-4051368eb28c3d0a,lexical_only,270.71260000047914,5.185599999094848,331.58039999943867,607.4785999990127,one shared preloaded model
syn-f645a257132a748e,lexical_only,279.4044999991456,4.280999999537016,340.128799998638,623.8142999973206,one shared preloaded model
syn-0a0c31269dd9d4ab,lexical_only,282.2409999989759,8.186900000509922,331.7525000002206,622.1803999997064,one shared preloaded model
syn-8a0543eac964e012,lexical_only,282.8311000012036,7.258200001160731,344.05320000041684,634.1425000027812,one shared preloaded model
syn-add6d9c28d545af0,lexical_only,279.953100000057,8.774600000833743,386.23980000011215,674.9675000010029,one shared preloaded model
syn-fc10af4f2d3b459c,lexical_only,266.36729999881936,8.603099999163533,269.4487000007939,544.4190999987768,one shared preloaded model
syn-1d9012a94b230be2,lexical_only,368.5822999996162,5.8482999993429985,344.6605000008276,719.0910999997868,one shared preloaded model
syn-17d6a9e5c1a8c388,lexical_only,273.45600000080594,5.1521999994292855,256.2270000016724,534.8352000019077,one shared preloaded model
syn-d41561d7dffafc3a,lexical_only,264.61419999941427,5.631900001390022,356.31950000060897,626.5656000014133,one shared preloaded model
syn-40e6116fcd71270f,lexical_only,266.6988000000856,7.012699999904726,600.3643999993074,874.0758999992977,one shared preloaded model
syn-ef10fa9a23d2541a,lexical_only,275.8914999994886,8.464299999104696,338.13029999873834,622.4860999973316,one shared preloaded model
syn-ad67391af4f1d801,lexical_only,281.0442999998486,8.154099999956088,350.4238000004989,639.6222000003036,one shared preloaded model
syn-4007c1c2d1950821,lexical_only,282.44879999874684,8.30379999933939,304.4164000002638,595.16899999835,one shared preloaded model
syn-6d5e288bf52dd937,lexical_only,263.4111000006669,5.931300000156625,328.68539999981294,598.0278000006365,one shared preloaded model
syn-0cf8fe071517012a,lexical_only,257.7748999992764,4.9813000005087815,357.02970000056666,619.7859000003518,one shared preloaded model
syn-5d2a42f357b8d35d,lexical_only,270.48850000028324,5.442699999548495,267.52510000005714,543.4562999998889,one shared preloaded model
syn-883c5694e0309a97,lexical_only,277.9950000003737,5.413500000940985,327.0998000007239,610.5083000020386,one shared preloaded model
syn-38a7418027247d19,lexical_only,285.28650000043854,8.474099999148166,446.7368000005081,740.4974000000948,one shared preloaded model
syn-220817b86c83f973,lexical_only,269.154300000082,9.280800000851741,364.47969999971974,642.9148000006535,one shared preloaded model
syn-9fc7bd3d9ad9d443,lexical_only,270.9785999995802,4.593399999066605,536.639699999796,812.2116999984428,one shared preloaded model
syn-182e67e0f39865ad,lexical_only,265.41269999870565,4.465199999685865,353.05329999937385,622.9311999977654,one shared preloaded model
syn-500dd9430415f18a,lexical_only,271.9322999982978,5.0698000013653655,357.79850000108127,634.8006000007445,one shared preloaded model
syn-490d1067f7890d25,lexical_only,272.78860000114946,8.704800000487012,360.0484000016877,641.5418000033242,one shared preloaded model
syn-8299c279db5bc50c,lexical_only,265.94680000016524,5.1241000001027714,373.9322999990691,645.0031999993371,one shared preloaded model
syn-04e63e0f109b7e2e,lexical_only,274.06909999990603,8.813999998892541,335.2156000000832,618.0986999988818,one shared preloaded model
syn-9f0881eeaf4feac8,lexical_only,270.6464999992022,8.377199999813456,282.1669999993901,561.1906999984058,one shared preloaded model
syn-07e5b62a5fea82e7,lexical_only,270.42189999883703,8.541499999410007,400.02499999900465,678.9883999972517,one shared preloaded model
syn-ac07e333c9e2fac9,lexical_only,267.56829999976617,5.126799998834031,268.6527000005299,541.3477999991301,one shared preloaded model
syn-a1e6603e161c11bb,lexical_only,265.79490000040096,8.43189999977767,341.0969999986264,615.323799998805,one shared preloaded model
syn-9eeaf666e7e73cc7,lexical_only,268.97699999972247,9.054599999217317,635.0402000007307,913.0717999996705,one shared preloaded model
syn-60c83a4e25aee05b,lexical_only,267.50210000136576,5.0795999995898455,351.9737000005989,624.5554000015545,one shared preloaded model
syn-bbc281ac35d5b4d9,lexical_only,277.9425999997329,5.30820000130916,372.91629999890574,656.1670999999478,one shared preloaded model
syn-e330f0d4273ebc02,lexical_only,264.77519999934884,4.922399999486515,344.0866000000824,613.7841999989178,one shared preloaded model
syn-485bd0968bf77aff,lexical_only,263.035599999057,4.833200000575744,312.45349999881,580.3222999984428,one shared preloaded model
syn-e7506d24070775c8,lexical_only,265.2925000002142,4.611000000295462,339.2880999999761,609.1916000004858,one shared preloaded model
syn-76ece61feecd2dba,lexical_only,270.1507000001584,5.144599999766797,273.1781999991654,548.4734999990906,one shared preloaded model
syn-0425a858ccd3c563,lexical_only,273.5290000000532,8.588400000007823,375.3280000000814,657.4454000001424,one shared preloaded model
syn-0b9c68ecf682db0e,lexical_only,263.2948000009492,4.364099999293103,182.63219999971625,450.29109999995853,one shared preloaded model
syn-ff21f67c264067b6,lexical_only,265.5228999992687,5.5424999991373625,370.10000000009313,641.1653999984992,one shared preloaded model
syn-1b8349b4324628e2,lexical_only,265.6241000004229,7.307599998966907,569.3999000013719,842.3316000007617,one shared preloaded model
syn-9ac6058259675556,lexical_only,259.8681999988912,4.947500001435401,350.48529999949096,615.3009999998176,one shared preloaded model
syn-b8375518bac22b38,lalm,918.8100999999733,7.547599998360965,372.52759999864793,1298.8852999969822,one shared preloaded model
syn-1f08199a038b7f97,lalm,926.7291000014666,10.261699999318807,340.49159999995027,1277.4824000007357,one shared preloaded model
syn-ce7506e7f4259ef8,lalm,902.8125000004366,6.855399999039946,369.860200000403,1279.5280999998795,one shared preloaded model
syn-5c399eceef5170c7,lalm,955.752300000313,10.454399998707231,338.2242000006954,1304.4308999997156,one shared preloaded model
syn-037d14a3be4a8fec,lalm,916.2744999994175,10.10879999921599,256.3965000008466,1182.77979999948,one shared preloaded model
syn-2d9cbcc1c28ca7c9,lalm,948.518299999705,10.389999999460997,352.00840000106837,1310.9167000002344,one shared preloaded model
syn-b81fa2bfea76a036,lalm,908.4112000000459,6.74050000088755,140.1453999988007,1055.2970999997342,one shared preloaded model
syn-751bb432ca6ab4e3,lalm,901.4867000005324,7.161399998949491,360.353899999609,1269.001999999091,one shared preloaded model
syn-10aa7d59708212e4,lalm,970.1279000000795,8.599099999628379,600.849599999492,1579.5765999992,one shared preloaded model
syn-4051368eb28c3d0a,lalm,924.4201999990764,7.161400000768481,334.35580000150367,1265.9374000013486,one shared preloaded model
syn-f645a257132a748e,lalm,974.8605000004318,7.80539999868779,315.9950999997818,1298.6609999989014,one shared preloaded model
syn-0a0c31269dd9d4ab,lalm,903.343699999823,10.298300001522875,358.59530000016093,1272.2373000015068,one shared preloaded model
syn-8a0543eac964e012,lalm,936.5493999994214,6.967199999053264,340.36249999917345,1283.8790999976482,one shared preloaded model
syn-add6d9c28d545af0,lalm,967.6860999989003,7.328900001084548,381.4173999999184,1356.4323999999033,one shared preloaded model
