example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
76d63226,vanilla,0.14010000086273067,0.0020000006770715117,576.5796999985469,576.7218000000867,one shared preloaded model
86f00804,vanilla,0.09480000153416768,0.0011000010999850929,208.091799999238,208.18770000187214,one shared preloaded model
8e9d538c,vanilla,0.09359999967273325,0.000800002453615889,202.4797000012768,202.57410000340315,one shared preloaded model
311778f1,vanilla,0.08189999789465219,0.0007999988156370819,207.3913000022003,207.47399999891059,one shared preloaded model
c19f7a0b,vanilla,0.09270000009564683,0.0007999988156370819,199.8072000023967,199.900700001308,one shared preloaded model
4100d0a0,vanilla,0.07729999924777076,0.0007999988156370819,206.18199999807985,206.26009999614325,one shared preloaded model
29f2956b,vanilla,0.26670000079320744,0.0031000017770566046,203.1158999998297,203.38570000239997,one shared preloaded model
1faac195,vanilla,0.08059999890974723,0.000900003215065226,200.43710000027204,200.51860000239685,one shared preloaded model
faba32e5,vanilla,0.09649999992689118,0.0010000003385357559,199.41879999896628,199.5162999992317,one shared preloaded model
f4f1d8a4,vanilla,0.08339999840245582,0.0007999988156370819,200.9717000000819,201.0558999973,one shared preloaded model
c14c00dd,vanilla,0.09100000170292333,0.0007999988156370819,205.172500001936,205.26430000245455,one shared preloaded model
36580ce8,vanilla,0.2066000015474856,0.0025000008463393897,194.76899999790476,194.97810000029858,one shared preloaded model
3d86fd0a,vanilla,0.09729999874252826,0.0006999980541877449,198.92199999958393,199.01999999638065,one shared preloaded model
a82c026e,vanilla,0.08769999840296805,0.000700001692166552,198.726099999476,198.81449999957113,one shared preloaded model
0862e8bf_abs,vanilla,0.1049999991664663,0.0007999988156370819,198.79750000109198,198.90329999907408,one shared preloaded model
15745da0_abs,vanilla,0.08170000000973232,0.0010000003385357559,196.9680000001972,197.05070000054548,one shared preloaded model
bc8a6e93_abs,vanilla,0.09850000060396269,0.0006999980541877449,196.19860000238987,196.29780000104802,one shared preloaded model
19b5f2b3_abs,vanilla,0.08959999831859022,0.0007999988156370819,193.81540000176756,193.90579999890178,one shared preloaded model
29f2956b_abs,vanilla,0.11939999967580661,0.0011999982234556228,198.1233999977121,198.24399999561138,one shared preloaded model
f4f1d8a4_abs,vanilla,0.08520000119460747,0.000700001692166552,200.95209999999497,201.03800000288174,one shared preloaded model
0a995998,vanilla,0.09270000009564683,0.0007999988156370819,198.2032000014442,198.2967000003555,one shared preloaded model
6d550036,vanilla,0.10090000068885274,0.0008999995770864189,196.79610000093817,196.8979000012041,one shared preloaded model
gpt4_59c863d7,vanilla,0.097999996796716,0.0006999980541877449,201.77669999975478,201.8753999946057,one shared preloaded model
b5ef892d,vanilla,0.08410000009462237,0.0006999980541877449,198.03899999897112,198.12379999711993,one shared preloaded model
e831120c,vanilla,0.10390000170446001,0.0007999988156370819,200.56489999842597,200.66959999894607,one shared preloaded model
3a704032,vanilla,0.08289999823318794,0.0008999995770864189,198.65190000200528,198.73569999981555,one shared preloaded model
gpt4_d84a3211,vanilla,0.09470000077271834,0.0008999995770864189,199.1353999983403,199.2309999986901,one shared preloaded model
aae3761f,vanilla,0.09330000102636404,0.0008999995770864189,200.29799999974784,200.3922000003513,one shared preloaded model
gpt4_f2262a51,vanilla,0.11019999874406494,0.0008999995770864189,194.41999999980908,194.53109999813023,one shared preloaded model
dd2973ad,vanilla,0.10350000229664147,0.0007999988156370819,199.64470000195433,199.7490000030666,one shared preloaded model
c4a1ceb8,vanilla,0.09490000229561701,0.0007999988156370819,197.52689999950235,197.6226000006136,one shared preloaded model
gpt4_a56e767c,vanilla,0.08969999908003956,0.0007999988156370819,193.52570000046398,193.61619999835966,one shared preloaded model
6cb6f249,vanilla,0.10620000102790073,0.0012999989849049598,193.72119999752613,193.82869999753893,one shared preloaded model
46a3abf7,vanilla,0.0684000006003771,0.000800002453615889,201.05740000144579,201.12660000449978,one shared preloaded model
36b9f61e,vanilla,0.09929999941959977,0.0008999995770864189,194.7056999997585,194.8058999987552,one shared preloaded model
28dc39ac,vanilla,0.08290000187116675,0.0007999988156370819,192.97050000022864,193.05420000091544,one shared preloaded model
gpt4_2f8be40d,vanilla,0.08829999933368526,0.0007999988156370819,200.82209999964107,200.9111999977904,one shared preloaded model
2e6d26dc,vanilla,0.07420000110869296,0.000700001692166552,197.0573000035074,197.13220000630827,one shared preloaded model
gpt4_15e38248,vanilla,0.10090000068885274,0.0008999995770864189,199.6341999983997,199.73599999866565,one shared preloaded model
88432d0a,vanilla,0.08520000119460747,0.0007999988156370819,199.48199999998906,199.5679999999993,one shared preloaded model
80ec1f4f,vanilla,0.11229999654460698,0.0008999995770864189,199.2711999992025,199.3843999953242,one shared preloaded model
d23cf73b,vanilla,0.08769999840296805,0.000700001692166552,197.60350000069593,197.69190000079107,one shared preloaded model
gpt4_7fce9456,vanilla,0.11169999925186858,0.0007999988156370819,197.91859999895678,198.03109999702428,one shared preloaded model
d682f1a2,vanilla,0.06809999831602909,0.000800002453615889,193.34539999908884,193.41429999985849,one shared preloaded model
7024f17c,vanilla,0.09969999882741831,0.0007999988156370819,198.49239999894053,198.59289999658358,one shared preloaded model
gpt4_5501fe77,vanilla,0.1145999995060265,0.0007999988156370819,197.28280000344967,197.39820000177133,one shared preloaded model
gpt4_2ba83207,vanilla,0.10470000052009709,0.0007999988156370819,198.16130000253906,198.2668000018748,one shared preloaded model
2318644b,vanilla,0.08199999865610152,0.0010000003385357559,197.44100000025355,197.5239999992482,one shared preloaded model
2ce6a0f2,vanilla,0.09259999933419749,0.0008999995770864189,197.23399999929825,197.32749999820953,one shared preloaded model
gpt4_d12ceb0e,vanilla,0.07750000077066943,0.0008999995770864189,196.71109999762848,196.78949999797624,one shared preloaded model
00ca467f,vanilla,0.11640000229817815,0.0011000010999850929,201.25280000138446,201.37030000478262,one shared preloaded model
b3c15d39,vanilla,0.10019999899668619,0.0008999995770864189,193.89159999991534,193.99269999848912,one shared preloaded model
gpt4_31ff4165,vanilla,0.09180000051856041,0.0007999988156370819,195.18410000091535,195.27670000024955,one shared preloaded model
eeda8a6d,vanilla,0.094600000011269,0.0008999995770864189,197.33049999922514,197.4259999988135,one shared preloaded model
2788b940,vanilla,0.1021999996737577,0.000800002453615889,192.95129999954952,193.0543000016769,one shared preloaded model
60bf93ed,vanilla,0.07929999992484227,0.0008999995770864189,197.4182000012661,197.49840000076802,one shared preloaded model
9d25d4e0,vanilla,0.09759999738889746,0.000700001692166552,196.87290000001667,196.97119999909773,one shared preloaded model
129d1232,vanilla,0.16980000145849772,0.0022000021999701858,194.2230999993626,194.39510000302107,one shared preloaded model
60472f9c,vanilla,0.0911999995878432,0.000800002453615889,198.5664000021643,198.65840000420576,one shared preloaded model
gpt4_194be4b3,vanilla,0.10580000162008218,0.0010000003385357559,198.88329999957932,198.99010000153794,one shared preloaded model
a9f6b44c,vanilla,0.10400000246590935,0.0006999980541877449,198.17960000000312,198.28430000052322,one shared preloaded model
d851d5ba,vanilla,0.07929999992484227,0.000800002453615889,199.33700000183308,199.41710000421153,one shared preloaded model
5a7937c8,vanilla,0.08710000111022964,0.0008999995770864189,201.06500000110827,201.1530000017956,one shared preloaded model
gpt4_ab202e7f,vanilla,0.08010000237845816,0.0007999988156370819,195.8303999999771,195.91130000117118,one shared preloaded model
gpt4_e05b82a6,vanilla,0.10420000035082921,0.0008999995770864189,204.44239999778802,204.54749999771593,one shared preloaded model
gpt4_731e37d7,vanilla,0.08019999950192869,0.0008999995770864189,203.076300000248,203.15739999932703,one shared preloaded model
edced276,vanilla,0.09540000246488489,0.0006999980541877449,196.2476999979117,196.34379999843077,one shared preloaded model
10d9b85a,vanilla,0.07310000000870787,0.0010000003385357559,196.6495999986364,196.72369999898365,one shared preloaded model
e3038f8c,vanilla,0.08610000077169389,0.0007999988156370819,197.58780000120169,197.67470000078902,one shared preloaded model
2b8f3739,vanilla,0.09539999882690609,0.0012000018614344299,199.46839999829535,199.5649999989837,one shared preloaded model
1a8a66a6,vanilla,0.10200000178883784,0.0010000003385357559,198.14010000118287,198.24310000331025,one shared preloaded model
c2ac3c61,vanilla,0.09250000221072696,0.0007999988156370819,192.07709999682265,192.17039999784902,one shared preloaded model
bf659f65,vanilla,0.11160000212839805,0.000800002453615889,193.2176000009349,193.33000000551692,one shared preloaded model
gpt4_372c3eed,vanilla,0.08140000136336312,0.0007999988156370819,70.9067000025243,70.9889000027033,one shared preloaded model
gpt4_2f91af09,vanilla,0.09069999941857532,0.0006000009307172149,197.73440000062692,197.8257000009762,one shared preloaded model
81507db6,vanilla,0.08919999891077168,0.000700001692166552,195.14060000074096,195.2305000013439,one shared preloaded model
88432d0a_abs,vanilla,0.10929999916697852,0.0007999988156370819,199.06730000002426,199.17739999800688,one shared preloaded model
80ec1f4f_abs,vanilla,0.07539999933214858,0.0007999988156370819,200.99739999932353,201.07359999747132,one shared preloaded model
eeda8a6d_abs,vanilla,0.10800000018207356,0.000700001692166552,198.97100000162027,199.0797000034945,one shared preloaded model
60bf93ed_abs,vanilla,0.09439999848837033,0.0010000003385357559,194.7677999996813,194.8631999985082,one shared preloaded model
edced276_abs,vanilla,0.09679999857326038,0.0008999995770864189,200.37460000094143,200.47229999909177,one shared preloaded model
gpt4_372c3eed_abs,vanilla,0.08829999933368526,0.000800002453615889,72.73700000223471,72.82610000402201,one shared preloaded model
8a2466db,vanilla,0.09210000280290842,0.000900003215065226,195.42740000179037,195.52040000780835,one shared preloaded model
06878be2,vanilla,0.07289999848580919,0.0008999995770864189,197.9609000009077,198.0346999989706,one shared preloaded model
75832dbd,vanilla,0.10209999891230837,0.0006000009307172149,195.37029999992228,195.4729999997653,one shared preloaded model
0edc2aef,vanilla,0.0748999991628807,0.000700001692166552,202.2386999997252,202.31430000058026,one shared preloaded model
35a27287,vanilla,0.09490000229561701,0.0007999988156370819,195.01250000030268,195.10820000141393,one shared preloaded model
32260d93,vanilla,0.07779999941703863,0.000700001692166552,194.86650000180816,194.94500000291737,one shared preloaded model
195a1a1b,vanilla,0.10470000052009709,0.0007999988156370819,196.88139999925625,196.98689999859198,one shared preloaded model
afdc33df,vanilla,0.07380000170087442,0.0008999995770864189,206.20639999833656,206.28109999961453,one shared preloaded model
caf03d32,vanilla,0.09869999848888256,0.0010000003385357559,196.7389000019466,196.83860000077402,one shared preloaded model
54026fce,vanilla,0.09230000068782829,0.0008999995770864189,197.48469999831286,197.57789999857778,one shared preloaded model
06f04340,vanilla,0.09919999865815043,0.0006999980541877449,195.3676999983145,195.46759999502683,one shared preloaded model
6b7dfb22,vanilla,0.0743000018701423,0.0006999980541877449,200.64339999953518,200.7183999994595,one shared preloaded model
1a1907b4,vanilla,0.11140000060549937,0.0013999997463542968,200.5661000002874,200.67890000063926,one shared preloaded model
09d032c9,vanilla,0.08160000288626179,0.0008999995770864189,193.22449999890523,193.30700000136858,one shared preloaded model
38146c39,vanilla,0.1599000024725683,0.0018999999156221747,201.92300000053365,202.08480000292184,one shared preloaded model
d24813b1,vanilla,0.08409999645664357,0.000700001692166552,200.7728999997198,200.85769999786862,one shared preloaded model
57f827a0,vanilla,0.09359999967273325,0.0009999967005569488,191.53910000022734,191.63369999660063,one shared preloaded model
95228167,vanilla,0.10290000136592425,0.0007999988156370819,202.92980000158423,203.0335000017658,one shared preloaded model
505af2f5,vanilla,0.1289000028918963,0.0010000003385357559,201.81880000018282,201.94870000341325,one shared preloaded model
