example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
76d63226,vanilla,0.14450000162469223,0.0017000020307023078,596.6393999988213,596.7856000024767,one shared preloaded model
86f00804,vanilla,0.08919999891077168,0.0011999982234556228,201.30959999733022,201.39999999446445,one shared preloaded model
8e9d538c,vanilla,0.10520000068936497,0.0010000003385357559,205.28260000355658,205.38880000458448,one shared preloaded model
311778f1,vanilla,0.09610000051907264,0.0007999988156370819,202.70349999918835,202.80039999852306,one shared preloaded model
c19f7a0b,vanilla,0.09080000018002465,0.0007999988156370819,206.65809999991325,206.7496999989089,one shared preloaded model
4100d0a0,vanilla,0.08770000204094686,0.000800002453615889,196.5568000014173,196.64530000591185,one shared preloaded model
29f2956b,vanilla,0.2009999989240896,0.0010000003385357559,195.2376999979606,195.43969999722322,one shared preloaded model
1faac195,vanilla,0.09099999806494452,0.000700001692166552,192.26609999896027,192.35779999871738,one shared preloaded model
faba32e5,vanilla,0.10480000128154643,0.0008999995770864189,198.76879999719677,198.8744999980554,one shared preloaded model
f4f1d8a4,vanilla,0.10149999798159115,0.000800002453615889,195.65520000105607,195.75750000149128,one shared preloaded model
c14c00dd,vanilla,0.0943000013648998,0.000800002453615889,195.63420000122278,195.7293000050413,one shared preloaded model
36580ce8,vanilla,0.10479999764356762,0.0008999995770864189,203.5676000014064,203.67329999862704,one shared preloaded model
3d86fd0a,vanilla,0.10620000102790073,0.0010000003385357559,198.5253000020748,198.63250000344124,one shared preloaded model
a82c026e,vanilla,0.0870000003487803,0.0007999988156370819,197.0967000015662,197.18450000073062,one shared preloaded model
0862e8bf_abs,vanilla,0.09839999984251335,0.0007999988156370819,198.47529999969993,198.57449999835808,one shared preloaded model
15745da0_abs,vanilla,0.09489999865763821,0.0008999995770864189,200.33110000076704,200.42689999900176,one shared preloaded model
bc8a6e93_abs,vanilla,0.10399999882793054,0.0008999995770864189,200.0372000002244,200.14209999862942,one shared preloaded model
19b5f2b3_abs,vanilla,0.07700000060140155,0.0007999988156370819,194.49819999863394,194.57599999805097,one shared preloaded model
29f2956b_abs,vanilla,0.0959999997576233,0.0008999995770864189,194.24960000105784,194.34650000039255,one shared preloaded model
f4f1d8a4_abs,vanilla,0.10459999975864775,0.0010000003385357559,196.90090000221971,197.0065000023169,one shared preloaded model
0a995998,vanilla,0.09510000018053688,0.0007999988156370819,204.54419999805395,204.64009999705013,one shared preloaded model
6d550036,vanilla,0.08320000051753595,0.0008999995770864189,197.82309999936842,197.90719999946305,one shared preloaded model
gpt4_59c863d7,vanilla,0.09669999781181104,0.0006999980541877449,199.13820000147098,199.23559999733698,one shared preloaded model
b5ef892d,vanilla,0.07700000060140155,0.0006999980541877449,197.7946000006341,197.87229999928968,one shared preloaded model
e831120c,vanilla,0.10480000128154643,0.0006999980541877449,198.82090000101016,198.9264000003459,one shared preloaded model
3a704032,vanilla,0.08449999950244091,0.0008999995770864189,203.23680000001332,203.32219999909285,one shared preloaded model
gpt4_d84a3211,vanilla,0.10300000212737359,0.0011000010999850929,201.88789999883738,201.99200000206474,one shared preloaded model
aae3761f,vanilla,0.07969999933266081,0.0010000003385357559,195.88450000082958,195.96520000050077,one shared preloaded model
gpt4_f2262a51,vanilla,0.09169999975711107,0.0007999988156370819,202.27750000049127,202.36999999906402,one shared preloaded model
dd2973ad,vanilla,0.09869999848888256,0.000900003215065226,201.291699999274,201.39130000097794,one shared preloaded model
c4a1ceb8,vanilla,0.11720000111381523,0.0007999988156370819,198.6388999976043,198.75689999753376,one shared preloaded model
gpt4_a56e767c,vanilla,0.0929000016185455,0.000800002453615889,200.6920000021637,200.78570000623586,one shared preloaded model
