example_id,agent,update_ms,read_ms,generation_ms,end_to_end_ms,model_loading_policy
conv-26-qa-0,vanilla,0.00012914572483228154,0.0030999981390777975,116.56169999969279,116.5649291435567,one shared preloaded model
conv-26-qa-1,vanilla,0.00012914572483228154,0.0012999989849049598,116.56169999969279,116.56312914440252,one shared preloaded model
conv-26-qa-2,vanilla,0.00012914572483228154,0.0006000009307172149,116.56169999969279,116.56242914634834,one shared preloaded model
conv-26-qa-3,vanilla,0.00012914572483228154,0.00039999940781854093,116.56169999969279,116.56222914482544,one shared preloaded model
conv-26-qa-4,vanilla,0.00012914572483228154,0.0010000003385357559,39.42282499974681,39.42395414581018,one shared preloaded model
conv-26-qa-5,vanilla,0.00012914572483228154,0.00039999940781854093,39.42282499974681,39.42335414487946,one shared preloaded model
conv-26-qa-6,vanilla,0.00012914572483228154,0.00039999940781854093,39.42282499974681,39.42335414487946,one shared preloaded model
conv-26-qa-7,vanilla,0.00012914572483228154,0.00019999788491986692,39.42282499974681,39.42315414335656,one shared preloaded model
conv-26-qa-8,vanilla,0.00012914572483228154,0.0007999988156370819,40.05187500024476,40.052804144785235,one shared preloaded model
conv-26-qa-9,vanilla,0.00012914572483228154,0.0002999986463692039,40.05187500024476,40.05230414461597,one shared preloaded model
conv-26-qa-10,vanilla,0.00012914572483228154,0.0005000001692678779,40.05187500024476,40.052504146138865,one shared preloaded model
conv-26-qa-11,vanilla,0.00012914572483228154,0.000200001522898674,40.05187500024476,40.052204147492496,one shared preloaded model
conv-26-qa-12,vanilla,0.00012914572483228154,0.0008999995770864189,39.795499999854655,39.796529145156576,one shared preloaded model
conv-26-qa-13,vanilla,0.00012914572483228154,0.0002999986463692039,39.795499999854655,39.79592914422586,one shared preloaded model
conv-26-qa-14,vanilla,0.00012914572483228154,0.00039999940781854093,39.795499999854655,39.79602914498731,one shared preloaded model
conv-26-qa-15,vanilla,0.00012914572483228154,0.0005000001692678779,39.795499999854655,39.79612914574876,one shared preloaded model
conv-26-qa-16,vanilla,0.00012914572483228154,0.0006999980541877449,39.15697499996895,39.157804143747974,one shared preloaded model
conv-26-qa-17,vanilla,0.00012914572483228154,0.0006000009307172149,39.15697499996895,39.1577041466245,one shared preloaded model
conv-26-qa-18,vanilla,0.00012914572483228154,0.000100000761449337,39.15697499996895,39.157204146455236,one shared preloaded model
conv-26-qa-19,vanilla,0.00012914572483228154,0.000200001522898674,39.15697499996895,39.157304147216685,one shared preloaded model
conv-26-qa-20,vanilla,0.00012914572483228154,0.0007999988156370819,39.556400000037684,39.557329144578155,one shared preloaded model
conv-26-qa-21,vanilla,0.00012914572483228154,0.00039999940781854093,39.556400000037684,39.556929145170336,one shared preloaded model
conv-26-qa-22,vanilla,0.00012914572483228154,0.000300002284348011,39.556400000037684,39.556829148046866,one shared preloaded model
conv-26-qa-23,vanilla,0.00012914572483228154,0.000200001522898674,39.556400000037684,39.55672914728542,one shared preloaded model
conv-26-qa-24,vanilla,0.00012914572483228154,0.0006999980541877449,39.733225000418315,39.73405414419734,one shared preloaded model
conv-26-qa-25,vanilla,0.00012914572483228154,0.000200001522898674,39.733225000418315,39.73355414766605,one shared preloaded model
conv-26-qa-26,vanilla,0.00012914572483228154,0.000200001522898674,39.733225000418315,39.73355414766605,one shared preloaded model
conv-26-qa-27,vanilla,0.00012914572483228154,0.000100000761449337,39.733225000418315,39.7334541469046,one shared preloaded model
conv-26-qa-28,vanilla,0.00012914572483228154,0.0005000001692678779,40.304699999978766,40.30532914587287,one shared preloaded model
conv-26-qa-29,vanilla,0.00012914572483228154,0.00019999788491986692,40.304699999978766,40.30502914358852,one shared preloaded model
conv-26-qa-30,vanilla,0.00012914572483228154,0.00019999788491986692,40.304699999978766,40.30502914358852,one shared preloaded model
conv-26-qa-31,vanilla,0.00012914572483228154,0.00019999788491986692,40.304699999978766,40.30502914358852,one shared preloaded model
conv-26-qa-32,vanilla,0.00012914572483228154,0.0005999972927384079,40.28527500031487,40.28600414333244,one shared preloaded model
conv-26-qa-33,vanilla,0.00012914572483228154,0.00019999788491986692,40.28527500031487,40.28560414392462,one shared preloaded model
conv-26-qa-34,vanilla,0.00012914572483228154,9.999712347052991e-05,40.28527500031487,40.28550414316317,one shared preloaded model
conv-26-qa-35,vanilla,0.00012914572483228154,0.000100000761449337,40.28527500031487,40.28550414680115,one shared preloaded model
conv-26-qa-36,vanilla,0.00012914572483228154,0.0005000001692678779,39.70282499994937,39.70345414584347,one shared preloaded model
conv-26-qa-37,vanilla,0.00012914572483228154,0.00019999788491986692,39.70282499994937,39.703154143559125,one shared preloaded model
conv-26-qa-38,vanilla,0.00012914572483228154,0.000100000761449337,39.70282499994937,39.703054146435655,one shared preloaded model
conv-26-qa-39,vanilla,0.00012914572483228154,0.000200001522898674,39.70282499994937,39.703154147197104,one shared preloaded model
conv-26-qa-40,vanilla,0.00012914572483228154,0.0008999995770864189,39.834774999690126,39.835804144992046,one shared preloaded model
conv-26-qa-41,vanilla,0.00012914572483228154,0.000200001522898674,39.834774999690126,39.83510414693786,one shared preloaded model
conv-26-qa-42,vanilla,0.00012914572483228154,0.000200001522898674,39.834774999690126,39.83510414693786,one shared preloaded model
conv-26-qa-43,vanilla,0.00012914572483228154,0.00019999788491986692,39.834774999690126,39.83510414329988,one shared preloaded model
conv-26-qa-44,vanilla,0.00012914572483228154,0.0006000009307172149,40.19492499992339,40.19565414657894,one shared preloaded model
conv-26-qa-45,vanilla,0.00012914572483228154,0.0002999986463692039,40.19492499992339,40.19535414429459,one shared preloaded model
conv-26-qa-46,vanilla,0.00012914572483228154,0.000200001522898674,40.19492499992339,40.19525414717112,one shared preloaded model
conv-26-qa-47,vanilla,0.00012914572483228154,0.000100000761449337,40.19492499992339,40.19515414640967,one shared preloaded model
conv-26-qa-48,vanilla,0.00012914572483228154,0.0006999980541877449,39.10294999968755,39.103779143466575,one shared preloaded model
conv-26-qa-49,vanilla,0.00012914572483228154,0.00019999788491986692,39.10294999968755,39.10327914329731,one shared preloaded model
conv-26-qa-50,vanilla,0.00012914572483228154,0.00019999788491986692,39.10294999968755,39.10327914329731,one shared preloaded model
conv-26-qa-51,vanilla,0.00012914572483228154,0.0002999986463692039,39.10294999968755,39.103379144058756,one shared preloaded model
conv-26-qa-52,vanilla,0.00012914572483228154,0.000800002453615889,39.912125000228116,39.913054148406566,one shared preloaded model
conv-26-qa-53,vanilla,0.00012914572483228154,0.000200001522898674,39.912125000228116,39.91245414747585,one shared preloaded model
conv-26-qa-54,vanilla,0.00012914572483228154,0.000200001522898674,39.912125000228116,39.91245414747585,one shared preloaded model
conv-26-qa-55,vanilla,0.00012914572483228154,0.000100000761449337,39.912125000228116,39.9123541467144,one shared preloaded model
conv-26-qa-56,vanilla,0.00012914572483228154,0.000700001692166552,38.87570000006235,38.87652914747935,one shared preloaded model
conv-26-qa-57,vanilla,0.00012914572483228154,0.0002999986463692039,38.87570000006235,38.876129144433555,one shared preloaded model
conv-26-qa-58,vanilla,0.00012914572483228154,0.000200001522898674,38.87570000006235,38.876029147310085,one shared preloaded model
conv-26-qa-59,vanilla,0.00012914572483228154,0.000200001522898674,38.87570000006235,38.876029147310085,one shared preloaded model
conv-26-qa-60,vanilla,0.00012914572483228154,0.0006999980541877449,40.74244999992516,40.74327914370418,one shared preloaded model
conv-26-qa-61,vanilla,0.00012914572483228154,0.000200001522898674,40.74244999992516,40.74277914717289,one shared preloaded model
conv-26-qa-62,vanilla,0.00012914572483228154,0.00019999788491986692,40.74244999992516,40.74277914353491,one shared preloaded model
conv-26-qa-63,vanilla,0.00012914572483228154,0.000200001522898674,40.74244999992516,40.74277914717289,one shared preloaded model
conv-26-qa-64,vanilla,0.00012914572483228154,0.0005999972927384079,39.3711250007982,39.371854143815774,one shared preloaded model
conv-26-qa-65,vanilla,0.00012914572483228154,0.00019999788491986692,39.3711250007982,39.371454144407956,one shared preloaded model
conv-26-qa-66,vanilla,0.00012914572483228154,0.000100000761449337,39.3711250007982,39.371354147284485,one shared preloaded model
conv-26-qa-67,vanilla,0.00012914572483228154,0.000200001522898674,39.3711250007982,39.371454148045935,one shared preloaded model
conv-26-qa-68,vanilla,0.00012914572483228154,0.0006999980541877449,39.941175000421936,39.94200414420096,one shared preloaded model
conv-26-qa-69,vanilla,0.00012914572483228154,0.00019999788491986692,39.941175000421936,39.94150414403169,one shared preloaded model
conv-26-qa-70,vanilla,0.00012914572483228154,0.00019999788491986692,39.941175000421936,39.94150414403169,one shared preloaded model
conv-26-qa-71,vanilla,0.00012914572483228154,0.000100000761449337,39.941175000421936,39.94140414690822,one shared preloaded model
conv-26-qa-72,vanilla,0.00012914572483228154,0.000700001692166552,40.34679999949731,40.34762914691431,one shared preloaded model
conv-26-qa-73,vanilla,0.00012914572483228154,0.000200001522898674,40.34679999949731,40.34712914674504,one shared preloaded model
conv-26-qa-74,vanilla,0.00012914572483228154,0.000100000761449337,40.34679999949731,40.34702914598359,one shared preloaded model
conv-26-qa-75,vanilla,0.00012914572483228154,0.0002999986463692039,40.34679999949731,40.34722914386851,one shared preloaded model
conv-26-qa-76,vanilla,0.00012914572483228154,0.0006000009307172149,38.12207499959186,38.12280414624741,one shared preloaded model
conv-26-qa-77,vanilla,0.00012914572483228154,0.00019999788491986692,38.12207499959186,38.122404143201614,one shared preloaded model
conv-26-qa-78,vanilla,0.00012914572483228154,0.00019999788491986692,38.12207499959186,38.122404143201614,one shared preloaded model
conv-26-qa-79,vanilla,0.00012914572483228154,0.0,38.12207499959186,38.122204145316694,one shared preloaded model
conv-26-qa-80,vanilla,0.00012914572483228154,0.0006000009307172149,39.81575000034354,39.81647914699909,one shared preloaded model
conv-26-qa-81,vanilla,0.00012914572483228154,0.00019999788491986692,39.81575000034354,39.816079143953296,one shared preloaded model
conv-26-qa-82,vanilla,0.00012914572483228154,0.00019999788491986692,39.81575000034354,39.816079143953296,one shared preloaded model
conv-26-qa-83,vanilla,0.00012914572483228154,0.000100000761449337,39.81575000034354,39.815979146829825,one shared preloaded model
conv-26-qa-84,vanilla,0.00012914572483228154,0.0006000009307172149,38.52085000016814,38.52157914682369,one shared preloaded model
conv-26-qa-85,vanilla,0.00012914572483228154,0.000200001522898674,38.52085000016814,38.52117914741587,one shared preloaded model
conv-26-qa-86,vanilla,0.00012914572483228154,0.000200001522898674,38.52085000016814,38.52117914741587,one shared preloaded model
conv-26-qa-87,vanilla,0.00012914572483228154,0.00019999788491986692,38.52085000016814,38.52117914377789,one shared preloaded model
conv-26-qa-88,vanilla,0.00012914572483228154,0.0006000009307172149,39.30312500051514,39.30385414717069,one shared preloaded model
conv-26-qa-89,vanilla,0.00012914572483228154,0.000200001522898674,39.30312500051514,39.30345414776287,one shared preloaded model
conv-26-qa-90,vanilla,0.00012914572483228154,0.00019999788491986692,39.30312500051514,39.30345414412489,one shared preloaded model
conv-26-qa-91,vanilla,0.00012914572483228154,0.000100000761449337,39.30312500051514,39.30335414700142,one shared preloaded model
conv-26-qa-92,vanilla,0.00012914572483228154,0.0006000009307172149,40.06287500033068,40.06360414698623,one shared preloaded model
conv-26-qa-93,vanilla,0.00012914572483228154,0.0002999986463692039,40.06287500033068,40.06330414470188,one shared preloaded model
conv-26-qa-94,vanilla,0.00012914572483228154,0.000200001522898674,40.06287500033068,40.06320414757841,one shared preloaded model
conv-26-qa-95,vanilla,0.00012914572483228154,0.000100000761449337,40.06287500033068,40.06310414681696,one shared preloaded model
conv-26-qa-96,vanilla,0.00012914572483228154,0.0005999972927384079,38.36330000012822,38.36402914314579,one shared preloaded model
conv-26-qa-97,vanilla,0.00012914572483228154,0.000200001522898674,38.36330000012822,38.36362914737595,one shared preloaded model
conv-26-qa-98,vanilla,0.00012914572483228154,0.000200001522898674,38.36330000012822,38.36362914737595,one shared preloaded model
conv-26-qa-99,vanilla,0.00012914572483228154,0.000100000761449337,38.36330000012822,38.3635291466145,one shared preloaded model
conv-26-qa-100,vanilla,0.00012914572483228154,0.0006000009307172149,41.10270000001037,41.103429146665924,one shared preloaded model
conv-26-qa-101,vanilla,0.00012914572483228154,0.0002999986463692039,41.10270000001037,41.103129144381576,one shared preloaded model
conv-26-qa-102,vanilla,0.00012914572483228154,0.00019999788491986692,41.10270000001037,41.10302914362013,one shared preloaded model
conv-26-qa-103,vanilla,0.00012914572483228154,0.0,41.10270000001037,41.10282914573521,one shared preloaded model
conv-26-qa-104,vanilla,0.00012914572483228154,0.000700001692166552,40.42884999944363,40.42967914686063,one shared preloaded model
conv-26-qa-105,vanilla,0.00012914572483228154,0.0002999986463692039,40.42884999944363,40.42927914381483,one shared preloaded model
conv-26-qa-106,vanilla,0.00012914572483228154,0.000100000761449337,40.42884999944363,40.42907914592991,one shared preloaded model
conv-26-qa-107,vanilla,0.00012914572483228154,0.000100000761449337,40.42884999944363,40.42907914592991,one shared preloaded model
